DATE	TIME	Open	High	Low	Close	TICKVOL	VOL	SPREAD
2019.03.08	11:15:00	94115	94205	94095	94105	13978	49596	5
2019.03.08	11:20:00	94110	94225	94095	94175	12694	42385	5
2019.03.08	11:25:00	94175	94465	94175	94425	23619	82264	5
2019.03.08	11:30:00	94425	94690	94355	94655	37823	117302	5
2019.03.08	11:35:00	94650	94935	94640	94855	37500	131170	5
2019.03.08	11:40:00	94850	94915	94755	94785	26194	91551	5
2019.03.08	11:45:00	94780	94840	94740	94785	13590	49116	5
2019.03.08	11:50:00	94790	94800	94675	94705	12395	44804	5
2019.03.08	11:55:00	94710	94715	94525	94535	17813	66401	5
2019.03.08	12:00:00	94530	94815	94525	94785	23977	82194	5
2019.03.08	12:05:00	94785	94830	94610	94695	17696	58318	5
2019.03.08	12:10:00	94695	94735	94585	94595	14497	49506	5
2019.03.08	12:15:00	94595	94670	94540	94610	16397	57780	5
2019.03.08	12:20:00	94605	94785	94560	94720	13822	49608	5
2019.03.08	12:25:00	94720	94890	94720	94840	16308	63914	5
2019.03.08	12:30:00	94840	94970	94790	94850	19713	72632	5
2019.03.08	12:35:00	94845	95000	94825	94945	16167	60506	5
2019.03.08	12:40:00	94950	95105	94885	95090	16178	60840	5
2019.03.08	12:45:00	95085	95275	95085	95260	19864	71164	5
2019.03.08	12:50:00	95260	95265	95155	95190	12622	42291	5
2019.03.08	12:55:00	95190	95200	95035	95055	14642	51379	5
2019.03.08	13:00:00	95050	95115	95030	95045	9533	32715	5
2019.03.08	13:05:00	95050	95070	94975	95005	9081	32201	5
2019.03.08	13:10:00	95010	95175	94945	95055	20890	57790	5
2019.03.08	13:15:00	95055	95130	95010	95025	11295	30464	5
2019.03.08	13:20:00	95025	95035	94955	95030	11189	29870	5
2019.03.08	13:25:00	95030	95140	95010	95025	15984	45404	5
2019.03.08	13:30:00	95025	95095	95010	95020	8482	25336	5
2019.03.08	13:35:00	95015	95020	94900	94920	18130	52449	5
2019.03.08	13:40:00	94915	95010	94900	94995	9229	31178	5
2019.03.08	13:45:00	94995	95125	94990	95115	11431	37293	5
2019.03.08	13:50:00	95110	95375	95100	95320	22132	76068	5
2019.03.08	13:55:00	95320	95350	95100	95110	19245	68703	5
2019.03.08	14:00:00	95105	95120	95015	95035	12807	44155	5
2019.03.08	14:05:00	95030	95060	94950	95045	12821	40714	5
2019.03.08	14:10:00	95040	95110	95000	95095	12612	41852	5
2019.03.08	14:15:00	95095	95165	95080	95135	11280	39810	5
2019.03.08	14:20:00	95135	95235	95135	95205	13389	47388	5
2019.03.08	14:25:00	95205	95295	95175	95220	13816	47337	5
2019.03.08	14:30:00	95225	95300	95220	95225	9930	34949	5
2019.03.08	14:35:00	95225	95250	95150	95230	11932	40659	5
2019.03.08	14:40:00	95235	95325	95175	95270	14708	50631	5
2019.03.08	14:45:00	95275	95315	95225	95240	7466	33301	5
2019.03.08	14:50:00	95240	95295	95180	95185	8795	34416	5
2019.03.08	14:55:00	95185	95235	95120	95150	15456	44519	5
2019.03.08	15:00:00	95155	95185	95110	95120	8324	23665	5
2019.03.08	15:05:00	95125	95195	95060	95080	14003	40680	5
2019.03.08	15:10:00	95080	95225	95060	95205	13173	38574	5
2019.03.08	15:15:00	95205	95240	95145	95160	10584	31320	5
2019.03.08	15:20:00	95160	95185	95065	95075	7877	27523	5
2019.03.08	15:25:00	95075	95185	95060	95155	9585	33574	5
2019.03.08	15:30:00	95155	95190	95105	95145	8287	31473	5
2019.03.08	15:35:00	95150	95215	95115	95195	8234	31657	5
2019.03.08	15:40:00	95195	95285	95175	95260	9824	37437	5
2019.03.08	15:45:00	95255	95270	95185	95255	10641	41097	5
2019.03.08	15:50:00	95255	95315	95195	95215	11204	39888	5
2019.03.08	15:55:00	95210	95300	95205	95265	7570	27543	5
2019.03.08	16:00:00	95265	95305	95210	95260	8086	28539	5
2019.03.08	16:05:00	95260	95380	95260	95345	14634	57175	5
2019.03.08	16:10:00	95350	95485	95345	95415	17240	64643	5
2019.03.08	16:15:00	95420	95500	95400	95435	11680	46692	5
2019.03.08	16:20:00	95435	95460	95340	95405	11929	43069	5
2019.03.08	16:25:00	95405	95675	95405	95645	24302	90743	5
2019.03.08	16:30:00	95645	95750	95635	95700	16906	62973	5
2019.03.08	16:35:00	95700	95715	95575	95605	10984	42423	5
2019.03.08	16:40:00	95605	95730	95600	95670	13129	48582	5
2019.03.08	16:45:00	95670	95695	95585	95640	11705	43715	5
2019.03.08	16:50:00	95645	95700	95630	95655	6992	29114	5
2019.03.08	16:55:00	95650	95700	95610	95690	5875	24253	5
2019.03.08	17:00:00	95690	95885	95685	95850	19104	78115	5
2019.03.08	17:05:00	95850	95900	95765	95895	14577	64408	5
2019.03.08	17:10:00	95895	96095	95850	95990	18551	89009	5
2019.03.08	17:15:00	95995	96070	95925	95980	12025	48810	5
2019.03.08	17:20:00	95980	96055	95895	95910	9958	41571	5
2019.03.08	17:25:00	95915	96000	95895	95980	6838	29131	5
2019.03.08	17:30:00	95975	96035	95940	95980	6747	33447	5
2019.03.08	17:35:00	95985	96005	95910	95920	5383	23659	5
2019.03.08	17:40:00	95920	95950	95825	95860	8848	38278	5
2019.03.08	17:45:00	95865	95895	95800	95805	6445	29495	5
2019.03.08	17:50:00	95805	96000	95785	95975	10202	41892	5
2019.03.08	17:55:00	95970	95990	95875	95885	5151	22877	5
2019.03.08	18:00:00	95890	96000	95855	95980	4244	17596	5
2019.03.08	18:05:00	95985	96030	95930	95935	4093	18240	5
2019.03.11	09:00:00	96315	96480	96290	96370	12257	35360	5
2019.03.11	09:05:00	96370	96450	96330	96405	9192	27708	5
2019.03.11	09:10:00	96405	96530	96375	96490	13544	43590	5
2019.03.11	09:15:00	96490	96550	96475	96520	8348	27824	5
2019.03.11	09:20:00	96515	96530	96425	96425	9709	32439	5
2019.03.11	09:25:00	96430	96485	96385	96460	9101	33867	5
2019.03.11	09:30:00	96455	96475	96375	96395	13316	46956	5
2019.03.11	09:35:00	96390	96440	96330	96365	12863	42721	5
2019.03.11	09:40:00	96370	96450	96315	96395	14404	49127	5
2019.03.11	09:45:00	96390	96435	96370	96405	5754	19320	5
2019.03.11	09:50:00	96400	96430	96320	96380	9671	34543	5
2019.03.11	09:55:00	96380	96385	96265	96270	16174	48444	5
2019.03.11	10:00:00	96275	96360	96140	96355	30497	92068	5
2019.03.11	10:05:00	96355	96500	96320	96485	31252	94786	5
2019.03.11	10:10:00	96480	96635	96385	96600	28750	89854	5
2019.03.11	10:15:00	96600	96650	96520	96595	19587	60620	5
2019.03.11	10:20:00	96600	96640	96495	96625	15084	48404	5
2019.03.11	10:25:00	96625	96860	96625	96850	33282	103553	5
2019.03.11	10:30:00	96850	96975	96840	96930	28760	103103	5
2019.03.11	10:35:00	96930	97075	96925	97035	24289	82334	5
2019.03.11	10:40:00	97035	97230	97030	97135	28862	102369	5
2019.03.11	10:45:00	97130	97380	97130	97285	32557	112724	5
2019.03.11	10:50:00	97285	97400	97265	97385	20268	70896	5
2019.03.11	10:55:00	97390	97440	97320	97440	17012	61531	5
2019.03.11	11:00:00	97440	97495	97345	97440	21693	77891	5
2019.03.11	11:05:00	97450	97540	97410	97515	17472	67792	5
2019.03.11	11:10:00	97515	97540	97430	97445	11829	42329	5
2019.03.11	11:15:00	97445	97555	97430	97520	14520	53602	5
2019.03.11	11:20:00	97525	97600	97500	97570	13117	48129	5
2019.03.11	11:25:00	97565	97835	97565	97810	30160	118989	5
2019.03.11	11:30:00	97810	97880	97790	97865	16638	67796	5
2019.03.11	11:35:00	97865	97875	97735	97835	16416	63853	5
2019.03.11	11:40:00	97840	97925	97815	97830	20025	73732	5
2019.03.11	11:45:00	97830	97890	97765	97840	14772	54780	5
2019.03.11	11:50:00	97840	97950	97825	97935	17082	63571	5
2019.03.11	11:55:00	97940	98005	97890	97915	17693	68371	5
2019.03.11	12:00:00	97915	97930	97835	97870	11232	42679	5
2019.03.11	12:05:00	97870	97875	97790	97850	10407	42022	5
2019.03.11	12:10:00	97845	97950	97805	97920	13400	55625	5
2019.03.11	12:15:00	97920	98080	97905	98010	21098	90131	5
2019.03.11	12:20:00	98010	98030	97955	97985	9770	38801	5
2019.03.11	12:25:00	97985	98030	97905	98005	12340	48980	5
2019.03.11	12:30:00	98005	98095	97940	98045	15392	62285	5
2019.03.11	12:35:00	98050	98065	97910	97930	13846	52983	5
2019.03.11	12:40:00	97935	97955	97860	97925	13674	51177	5
2019.03.11	12:45:00	97920	97940	97860	97880	7496	30075	5
2019.03.11	12:50:00	97885	97985	97880	97945	10321	37871	5
2019.03.11	12:55:00	97950	98035	97945	98015	11027	40222	5
2019.03.11	13:00:00	98010	98090	97975	98005	15990	57933	5
2019.03.11	13:05:00	98010	98050	97970	97985	7313	31158	5
2019.03.11	13:10:00	97985	98000	97940	97990	7089	27667	5
2019.03.11	13:15:00	97990	98200	97950	98130	20437	76053	5
2019.03.11	13:20:00	98125	98185	98055	98075	14191	53016	5
2019.03.11	13:25:00	98075	98090	97975	97985	9425	36721	5
2019.03.11	13:30:00	97985	98040	97960	98015	10152	41867	5
2019.03.11	13:35:00	98020	98125	97995	98110	12646	48918	5
2019.03.11	13:40:00	98110	98160	98070	98135	10380	43814	5
2019.03.11	13:45:00	98140	98140	98035	98065	11464	41444	5
2019.03.11	13:50:00	98070	98175	98055	98165	10141	42771	5
2019.03.11	13:55:00	98160	98245	98140	98190	14994	66171	5
2019.03.11	14:00:00	98195	98200	98120	98155	10113	41087	5
2019.03.11	14:05:00	98155	98245	98135	98215	14125	57123	5
2019.03.11	14:10:00	98215	98365	98180	98285	23839	94301	5
2019.03.11	14:15:00	98285	98310	98250	98255	8278	33709	5
2019.03.11	14:20:00	98255	98310	98235	98280	7490	31063	5
2019.03.11	14:25:00	98275	98340	98270	98300	9584	40229	5
2019.03.11	14:30:00	98300	98335	98190	98325	18232	69108	5
2019.03.11	14:35:00	98325	98405	98265	98380	16923	72274	5
2019.03.11	14:40:00	98385	98435	98325	98370	13447	51279	5
2019.03.11	14:45:00	98365	98365	98300	98325	9340	38523	5
2019.03.11	14:50:00	98320	98370	98305	98345	6058	25878	5
2019.03.11	14:55:00	98350	98405	98340	98375	7064	31146	5
2019.03.11	15:00:00	98380	98400	98285	98300	11892	42773	5
2019.03.11	15:05:00	98305	98340	98275	98300	9343	36817	5
2019.03.11	15:10:00	98295	98330	98250	98330	10429	42163	5
2019.03.11	15:15:00	98330	98395	98280	98355	13149	52075	5
2019.03.11	15:20:00	98355	98465	98330	98445	14925	59296	5
2019.03.11	15:25:00	98445	98460	98400	98430	9073	34992	5
2019.03.11	15:30:00	98425	98470	98400	98410	10644	43990	5
2019.03.11	15:35:00	98410	98455	98370	98425	10960	44385	5
2019.03.11	15:40:00	98420	98445	98405	98410	5120	21071	5
2019.03.11	15:45:00	98405	98465	98380	98395	7908	33017	5
2019.03.11	15:50:00	98395	98420	98385	98400	4794	18214	5
2019.03.11	15:55:00	98395	98415	98350	98390	8116	32525	5
2019.03.11	16:00:00	98390	98405	98355	98390	5158	19486	5
2019.03.11	16:05:00	98390	98440	98380	98435	7649	31357	5
2019.03.11	16:10:00	98430	98470	98430	98455	6783	30917	5
2019.03.11	16:15:00	98455	98510	98455	98485	9815	41359	5
2019.03.11	16:20:00	98495	98500	98460	98490	5623	23777	5
2019.03.11	16:25:00	98495	98575	98475	98535	14652	63918	5
2019.03.11	16:30:00	98540	98565	98515	98520	6269	27396	5
2019.03.11	16:35:00	98520	98540	98510	98515	4450	22046	5
2019.03.11	16:40:00	98520	98520	98505	98515	3937	15050	5
2019.03.11	16:45:00	98515	98565	98500	98525	8293	34820	5
2019.03.11	16:50:00	98525	98545	98470	98490	11765	46698	5
2019.03.11	16:55:00	98485	98505	98420	98490	14721	54974	5
2019.03.11	17:00:00	98495	98495	98435	98480	6887	30593	5
2019.03.11	17:05:00	98480	98495	98460	98475	4244	15583	5
2019.03.11	17:10:00	98480	98485	98365	98375	9754	37368	5
2019.03.11	17:15:00	98375	98410	98340	98350	6255	24341	5
2019.03.11	17:20:00	98350	98455	98325	98410	9696	35256	5
2019.03.11	17:25:00	98415	98430	98390	98415	3208	11377	5
2019.03.11	17:30:00	98420	98430	98395	98415	2971	10506	5
2019.03.11	17:35:00	98420	98580	98415	98545	8207	33829	5
2019.03.11	17:40:00	98545	98710	98525	98540	12188	44880	5
2019.03.11	17:45:00	98545	98735	98520	98670	7816	33925	5
2019.03.11	17:50:00	98670	98690	98585	98600	3758	19209	5
2019.03.12	09:00:00	98340	98420	98245	98370	12666	39541	5
2019.03.12	09:05:00	98370	98470	98365	98445	10862	37014	5
2019.03.12	09:10:00	98450	98820	98440	98800	29855	101815	5
2019.03.12	09:15:00	98795	98950	98715	98720	26751	97201	5
2019.03.12	09:20:00	98720	98770	98655	98690	21539	74128	5
2019.03.12	09:25:00	98690	98870	98670	98830	15658	54423	5
2019.03.12	09:30:00	98830	98920	98815	98850	18217	63520	5
2019.03.12	09:35:00	98850	98945	98765	98815	23159	73386	5
2019.03.12	09:40:00	98815	98900	98745	98875	15740	47667	5
2019.03.12	09:45:00	98880	98890	98815	98875	9614	32189	5
2019.03.12	09:50:00	98875	98890	98795	98845	9045	30047	5
2019.03.12	09:55:00	98840	98850	98800	98820	6562	22284	5
2019.03.12	10:00:00	98815	98820	98535	98650	35020	100449	5
2019.03.12	10:05:00	98645	98700	98435	98485	39385	114152	5
2019.03.12	10:10:00	98490	98570	98370	98545	31779	100181	5
2019.03.12	10:15:00	98545	98635	98465	98600	23135	71674	5
2019.03.12	10:20:00	98600	98610	98315	98370	29471	91632	5
2019.03.12	10:25:00	98370	98375	98180	98200	34876	114904	5
2019.03.12	10:30:00	98200	98250	98035	98100	42222	141436	5
2019.03.12	10:35:00	98105	98260	98050	98205	28868	99577	5
2019.03.12	10:40:00	98210	98235	98070	98080	21539	79887	5
2019.03.12	10:45:00	98085	98205	98025	98165	28234	96890	5
2019.03.12	10:50:00	98160	98205	98050	98095	16883	60407	5
2019.03.12	10:55:00	98095	98260	98075	98210	21097	70161	5
2019.03.12	11:00:00	98210	98365	98175	98355	26015	84217	5
2019.03.12	11:05:00	98360	98590	98355	98440	34655	117128	5
2019.03.12	11:10:00	98440	98575	98405	98540	20166	75069	5
2019.03.12	11:15:00	98545	98620	98485	98520	21181	78380	5
2019.03.12	11:20:00	98525	98600	98515	98575	11697	45538	5
2019.03.12	11:25:00	98570	98615	98535	98565	11304	42932	5
2019.03.12	11:30:00	98570	98750	98570	98730	28320	91691	5
2019.03.12	11:35:00	98730	98735	98640	98660	16171	58734	5
2019.03.12	11:40:00	98655	98670	98440	98500	25815	84568	5
2019.03.12	11:45:00	98495	98510	98330	98475	28574	91766	5
2019.03.12	11:50:00	98470	98575	98425	98520	23390	79082	5
2019.03.12	11:55:00	98520	98590	98455	98580	16014	56918	5
2019.03.12	12:00:00	98575	98580	98360	98370	23107	76653	5
2019.03.12	12:05:00	98365	98445	98280	98325	18152	55072	5
2019.03.12	12:10:00	98330	98395	98190	98210	18207	64762	5
2019.03.12	12:15:00	98215	98220	98130	98205	17296	62864	5
2019.03.12	12:20:00	98200	98275	98170	98190	16320	57242	5
2019.03.12	12:25:00	98195	98215	98150	98185	8877	36033	5
2019.03.12	12:30:00	98185	98215	98115	98190	11724	44142	5
2019.03.12	12:35:00	98190	98275	98165	98260	11972	41076	5
2019.03.12	12:40:00	98260	98300	98175	98175	12571	45950	5
2019.03.12	12:45:00	98170	98260	98080	98230	21419	75718	5
2019.03.12	12:50:00	98230	98375	98230	98295	16673	57324	5
2019.03.12	12:55:00	98295	98335	98260	98320	10103	40025	5
2019.03.12	13:00:00	98320	98320	98220	98240	11588	45293	5
2019.03.12	13:05:00	98245	98395	98230	98350	14173	53347	5
2019.03.12	13:10:00	98355	98385	98290	98295	9190	37907	5
2019.03.12	13:15:00	98295	98335	98260	98275	8603	34770	5
2019.03.12	13:20:00	98280	98350	98235	98315	15007	58011	5
2019.03.12	13:25:00	98315	98445	98295	98385	14326	54078	5
2019.03.12	13:30:00	98385	98405	98320	98370	9487	32599	5
2019.03.12	13:35:00	98375	98420	98330	98375	9020	30602	5
2019.03.12	13:40:00	98380	98415	98300	98315	8073	29973	5
2019.03.12	13:45:00	98320	98365	98300	98330	6578	23431	5
2019.03.12	13:50:00	98330	98395	98310	98375	6759	24942	5
2019.03.12	13:55:00	98375	98395	98250	98255	10989	39177	5
2019.03.12	14:00:00	98250	98280	98185	98275	14177	50681	5
2019.03.12	14:05:00	98280	98365	98270	98360	10789	39569	5
2019.03.12	14:10:00	98360	98370	98260	98290	11325	45619	5
2019.03.12	14:15:00	98295	98295	98170	98180	14210	54595	5
2019.03.12	14:20:00	98180	98235	98160	98215	9947	39361	5
2019.03.12	14:25:00	98210	98225	98105	98115	13480	50824	5
2019.03.12	14:30:00	98110	98115	97875	97960	34804	120747	5
2019.03.12	14:35:00	97960	97980	97825	97870	21423	80683	5
2019.03.12	14:40:00	97865	97905	97845	97880	9333	34578	5
2019.03.12	14:45:00	97880	97975	97875	97940	14727	54865	5
2019.03.12	14:50:00	97940	98040	97915	98000	12227	43201	5
2019.03.12	14:55:00	98000	98065	97970	98065	9909	39700	5
2019.03.12	15:00:00	98060	98130	98000	98105	12838	49549	5
2019.03.12	15:05:00	98100	98150	98050	98100	11886	47358	5
2019.03.12	15:10:00	98095	98180	98065	98095	14673	54735	5
2019.03.12	15:15:00	98100	98170	98025	98170	16357	62305	5
2019.03.12	15:20:00	98165	98295	98165	98210	20178	73398	5
2019.03.12	15:25:00	98210	98280	98160	98175	14664	57703	5
2019.03.12	15:30:00	98175	98180	98055	98100	16596	62027	5
2019.03.12	15:35:00	98095	98120	97970	98095	21314	73209	5
2019.03.12	15:40:00	98095	98150	98070	98150	11980	42755	5
2019.03.12	15:45:00	98150	98340	98145	98300	22210	77338	5
2019.03.12	15:50:00	98305	98320	98255	98275	10316	41479	5
2019.03.12	15:55:00	98270	98285	98180	98210	11299	42696	5
2019.03.12	16:00:00	98205	98255	98135	98215	14647	57782	5
2019.03.12	16:05:00	98215	98240	98170	98215	7019	29213	5
2019.03.12	16:10:00	98215	98225	98075	98085	12424	48127	5
2019.03.12	16:15:00	98080	98085	97945	98035	19913	75539	5
2019.03.12	16:20:00	98040	98060	97995	98030	9039	38008	5
2019.03.12	16:25:00	98030	98125	98025	98115	11466	41807	5
2019.03.12	16:30:00	98115	98180	98085	98130	11151	45243	5
2019.03.12	16:35:00	98125	98245	98050	98240	14623	56047	5
2019.03.12	16:40:00	98235	98395	98200	98355	18502	74240	5
2019.03.12	16:45:00	98360	98535	98360	98390	22249	85139	5
2019.03.12	16:50:00	98390	98465	98320	98390	12726	47826	5
2019.03.12	16:55:00	98390	98395	98240	98340	18973	70681	5
2019.03.12	17:00:00	98340	98375	98260	98350	9925	33340	5
2019.03.12	17:05:00	98350	98370	98310	98335	4528	15542	5
2019.03.12	17:10:00	98330	98385	98275	98365	5895	23275	5
2019.03.12	17:15:00	98360	98380	98265	98340	6362	26118	5
2019.03.12	17:20:00	98340	98370	98325	98330	2340	7594	5
2019.03.12	17:25:00	98335	98395	98325	98360	3752	15465	5
2019.03.12	17:30:00	98360	98380	98305	98330	3732	12335	5
2019.03.12	17:35:00	98335	98370	98325	98360	1795	5577	5
2019.03.12	17:40:00	98360	98360	98245	98305	7085	23015	5
2019.03.12	17:45:00	98310	98435	98300	98430	5239	15177	5
2019.03.12	17:50:00	98430	98530	98400	98445	6667	21698	5
2019.03.13	09:00:00	98750	98850	98625	98685	15421	52137	5
2019.03.13	09:05:00	98685	98725	98580	98705	12381	40255	5
2019.03.13	09:10:00	98705	98745	98685	98700	7372	25563	5
2019.03.13	09:15:00	98705	98720	98565	98630	14690	48578	5
2019.03.13	09:20:00	98635	98645	98540	98600	11081	33963	5
2019.03.13	09:25:00	98600	98620	98510	98525	8935	28508	5
2019.03.13	09:30:00	98520	98560	98465	98510	15891	47649	5
2019.03.13	09:35:00	98510	98520	98415	98460	15506	47241	5
2019.03.13	09:40:00	98455	98460	98385	98440	11993	34579	5
2019.03.13	09:45:00	98440	98500	98350	98390	21492	55173	5
2019.03.13	09:50:00	98390	98425	98330	98340	15015	41434	5
2019.03.13	09:55:00	98340	98345	98165	98180	27743	83475	5
2019.03.13	10:00:00	98180	98220	98130	98195	18852	56745	5
2019.03.13	10:05:00	98195	98255	98105	98225	24899	74623	5
2019.03.13	10:10:00	98220	98320	98195	98265	23397	70239	5
2019.03.13	10:15:00	98265	98310	98110	98235	28697	79024	5
2019.03.13	10:20:00	98235	98370	98220	98325	21098	61050	5
2019.03.13	10:25:00	98330	98350	98070	98175	35107	105417	5
2019.03.13	10:30:00	98175	98295	97970	97985	45111	141958	5
2019.03.13	10:35:00	97990	98125	97955	98060	26625	82947	5
2019.03.13	10:40:00	98060	98175	97910	98145	34679	103757	5
2019.03.13	10:45:00	98145	98185	98050	98085	20469	63976	5
2019.03.13	10:50:00	98090	98240	98085	98225	19223	60123	5
2019.03.13	10:55:00	98225	98290	98200	98225	17874	59295	5
2019.03.13	11:00:00	98220	98240	98105	98115	18141	59002	5
2019.03.13	11:05:00	98120	98225	98060	98180	22922	75334	5
2019.03.13	11:10:00	98185	98240	98085	98135	16806	61141	5
2019.03.13	11:15:00	98140	98150	98020	98070	19268	60363	5
2019.03.13	11:20:00	98070	98080	97965	98035	17745	59545	5
2019.03.13	11:25:00	98035	98095	98010	98025	14602	50960	5
2019.03.13	11:30:00	98025	98200	98020	98190	19197	59493	5
2019.03.13	11:35:00	98185	98355	98140	98330	25083	75927	5
2019.03.13	11:40:00	98330	98505	98285	98315	36188	117130	5
2019.03.13	11:45:00	98315	98395	98210	98230	21359	71513	5
2019.03.13	11:50:00	98235	98300	98155	98225	19393	65751	5
2019.03.13	11:55:00	98230	98280	98065	98100	19376	62544	5
2019.03.13	12:00:00	98095	98190	98040	98105	17970	56510	5
2019.03.13	12:05:00	98100	98150	98050	98105	13382	43273	5
2019.03.13	12:10:00	98105	98190	98000	98150	20620	66232	5
2019.03.13	12:15:00	98150	98270	98110	98265	16282	52640	5
2019.03.13	12:20:00	98260	98355	98220	98350	21114	69982	5
2019.03.13	12:25:00	98350	98495	98325	98490	18650	65646	5
2019.03.13	12:30:00	98490	98730	98490	98660	34116	115052	5
2019.03.13	12:35:00	98660	98795	98630	98760	22239	76126	5
2019.03.13	12:40:00	98760	98830	98715	98730	19633	71322	5
2019.03.13	12:45:00	98735	98820	98685	98775	18753	66712	5
